24h_volume_usd;available_supply;id;last_updated;market_cap_usd;max_supply;name;percent_change_1h;percent_change_24h;percent_change_7d;price_btc;price_usd;rank;symbol;total_supply
5522.27;33390496.0;vslice;1512549560;4981762.0;;vSlice;0.54;38.72;43550;1.192e-05;0.149197;381;VSL;33390496.0
232718.0;46508192.0;indorse-token;1512549584;4942426.0;;Indorse Token;-0.18;-8.61;43708;8.49e-06;0.10627;382;IND;170622047.0
14441.3;21799280.0;terracoin;1512549541;4883169.0;42000000.0;Terracoin;0.51;35278;36.69;1.79e-05;0.224006;383;TRC;21799280.0
407077.0;4976004.0;pirl;1512549582;4855535.0;;Pirl;0.32;-11.11;119.0;7.799e-05;0.97579;384;PIRL;4976004.0
4115880.0;11803431.0;aeron;1512549583;4850289.0;;Aeron;42795;28126;-15.64;3.284e-05;0.410922;385;ARN;20000000.0
33413.4;32522944.0;neutron;1512549549;4830047.0;;Neutron;-11.92;-19.59;-15.64;1.187e-05;0.148512;386;NTRN;32522944.0
102688.0;14057212.0;propy;1512549577;4803546.0;;Propy;-0.76;0.71;28369;2.731e-05;0.341714;387;PRO;100000000.0
63900.2;4109480.0;blitzcash;1512549548;4659575.0;;Blitzcash;-1.38;-1.98;13940;9.062e-05;1.13386;388;BLITZ;4109480.0
89844.8;18142083.0;breakout;1512549555;4620135.0;;Breakout;0.16;-2.98;43529;2.035e-05;0.254664;389;BRK;18142083.0
9216.52;574683675.0;bluecoin;1512549544;4602170.0;;BlueCoin;-2.07;13119;128.65;6.4e-07;0.00800818;390;BLU;574683675.0
1653870.0;14397076.0;bitcoin-red;1512549581;4569085.0;;Bitcoin Red;28157;-29.87;693.37;2.536e-05;0.317362;391;BTCRED;21000000.0
14782.1;2616334.0;mybit-token;1512549580;4568171.0;;MyBit Token;19.49;42.57;-22.9;0.00013954;1.74602;392;MYB;2812073.0
56963.7;9729115.0;phore;1512549583;4492263.0;;Phore;-6.3;21.53;-11.82;3.69e-05;0.461734;393;PHR;11345682.0
448605.0;1809800.0;zclassic;1512549562;4482531.0;;ZClassic;0.27;17593;43507;0.00019795;2.47681;394;ZCL;1809800.0
87524.0;36057247.0;encrypgen;1512549587;4470414.0;;EncrypGen;17930;-16.32;106.54;9.91e-06;0.123981;395;DNA;100000000.0
131583.0;13321301.0;evergreencoin;1512549552;4335164.0;;EverGreenCoin;0.09;-1.81;19176;2.601e-05;0.325431;396;EGC;13321301.0
3063.97;33373523.0;dovu;1512549582;4322939.0;;Dovu;-0.12;-2.68;-4.41;1.035e-05;0.129532;397;DOVU;1200000000.0
224286.0;12134791.0;universal-currency;1512549549;4304951.0;210000000.0;Universal Currency;-15.41;-48.96;-42.53;2.835e-05;0.354761;398;UNIT;16234791.0
78610.7;13600388.0;darcrus;1512549563;4167594.0;;Darcrus;24351;-18.15;43483;2.449e-05;0.306432;399;DAR;13600388.0
460964.0;77231176.0;cannabiscoin;1512549545;4070647.0;;CannabisCoin;-2.16;-9.38;50.12;4.21e-06;0.0527073;400;CANN;91859176.0
32200.2;125990535.0;zephyr;1512549583;4068171.0;;Zephyr;35247;21.75;14458;2.58e-06;0.0322895;401;ZEPH;2000000000.0
258947.0;3327323.0;geocoin;1512549548;4061563.0;;GeoCoin;0.53;-7.91;43563;9.756e-05;1.22067;402;GEO;3327323.0
29071.2;12878692.0;creativecoin;1512549566;4043472.0;115000000.0;Creativecoin;-4.61;-17.42;24.98;2.509e-05;0.313966;403;CREA;12878692.0
1221620.0;530192.0;luxcoin;1512549581;4014040.0;60000000.0;LUXCoin;-1.94;-8.52;403.73;0.00060508;7.57092;404;LUX;3530192.0
55674.0;2242500.0;hush;1512549560;3995754.0;21000000.0;Hush;0.48;21732;0.61;0.00014241;1.78183;405;HUSH;2242500.0
650.553;20999088.0;ixcoin;1512549541;3966770.0;;Ixcoin;0.54;18.0;38.71;1.51e-05;0.188902;406;IXC;20999088.0
177092.0;1396444.0;veriumreserve;1512549558;3843055.0;;VeriumReserve;43467;-0.74;43469;0.00021995;2.75203;407;VRM;1396444.0
139488.0;466012853.0;shield-xsh;1512549585;3840258.0;660000000.0;SHIELD;-1.39;43647;-27.45;6.6e-07;0.00824067;408;XSH;466012853.0
8912.45;100313971.0;atmos;1512549567;3828222.0;;Atmos;44256;12693;14062;3.05e-06;0.0381624;409;ATMS;110313971.0
144521.0;1000.0;primalbase;1512549575;3826890.0;1250.0;Primalbase Token;0.19;-5.47;17411;0.305851;3826.89;410;PBT;1250.0
39290.3;46500000.0;oceanlab;1512549576;3807267.0;;Oceanlab;-5.47;25263;22.15;6.54e-06;0.0818767;411;OCL;50000000.0
44210.3;629610.0;internxt;1512549578;3766217.0;629610.0;Internxt;-1.72;20972;166.57;0.00047808;5.98183;412;INXT;629610.0
19914.5;35300866.0;rustbits;1512549578;3759260.0;;Rustbits;-0.88;;16.34;8.51e-06;0.106492;413;RUSTBITS;100000000.0
7603.25;10055817.0;real;1512549581;3707188.0;;REAL;0.16;-0.54;-3.07;2.946e-05;0.368661;414;REAL;19717288.0
36870.3;65828135.0;autonio;1512549584;3654054.0;;Autonio;0.14;-27.34;-39.48;4.44e-06;0.055509;415;NIO;220466789.0
135572.0;15967155.0;e-gulden;1512549544;3653844.0;21000000.0;e-Gulden;-4.48;0.26;22.35;1.829e-05;0.228835;416;EFL;20594152.0
7475.29;263034654.0;hellogold;1512549580;3627616.0;;HelloGold;16803;21.52;139.55;1.1e-06;0.0137914;417;HGT;1000000000.0
55946.5;18897126.0;ebtcnew;1512549583;3592022.0;;eBitcoin;41671;43713;21.86;1.519e-05;0.190083;418;EBTC;21000000.0
36007.7;3709674.0;hedge;1512549580;3497303.0;;Hedge;24532;-0.92;-11.72;7.535e-05;0.942752;419;HDG;5100033.0
13298.6;253083286.0;quark;1512549541;3481616.0;;Quark;42005;23924;29738;1.1e-06;0.0137568;420;QRK;253083286.0
4102.18;95963014.0;procurrency;1512549566;3461779.0;;ProCurrency;-0.99;-6.12;-3.38;2.88e-06;0.0360741;421;PROC;15003147809.0
115618.0;890069.0;innova;1512549584;3424219.0;42000000.0;Innova;-3.43;-7.87;29007;0.00030747;3.84714;422;INN;1640069.0
43334.0;20373730.0;huntercoin;1512549543;3410848.0;;HunterCoin;-2.42;-1.54;-0.23;1.338e-05;0.167414;423;HUC;20373730.0
1177.52;2814070.0;martexcoin;1512549555;3376377.0;5000000.0;MarteXcoin;0.04;43801;31138;9.589e-05;1.19982;424;MXT;2814070.0
274599.0;1133007.0;tokes;1512549563;3359830.0;;Tokes;0.35;-19.8;31.34;0.000237;2.96541;425;TKS;50000000.0
5146.65;22261249.0;hubii-network;1512549580;3355304.0;;Hubii Network;-0.12;15.87;-4.47;1.205e-05;0.150724;426;HBT;31801784.0
18462.6;9952089.0;cryptoping;1512549575;3348470.0;;CryptoPing;-0.72;-23.51;62.19;2.689e-05;0.336459;427;PING;9952089.0
3249.46;24947260808.0;mintcoin;1512549542;3341212.0;;Mintcoin;0.55;13.56;-15.1;0;0.000133931;428;MINT;24947260808.0
26396.4;168809625.0;mercury-protocol;1512549581;3242360.0;;Mercury Protocol;-0.12;-21.8;-50.14;1.54e-06;0.0192072;429;GMT;1000000000.0
183430.0;269221500.0;dotcoin;1512549547;3199967.0;890000000.0;Dotcoin;0.88;22798;28.65;9.5e-07;0.011886;430;DOT;534221500.0
763.434;6065848.0;cryptcoin;1512549544;3187694.0;;CryptCoin;-5.11;91.43;113.58;4.2e-05;0.525515;431;CRYPT;6065848.0
248219.0;45079785.0;startcoin;1512549545;3171016.0;;Startcoin;-2.62;-2.14;13.35;5.62e-06;0.0703423;432;START;70782220.0
3136.85;6247267.0;trueflip;1512549575;3123065.0;;TrueFlip;-0.12;-16.51;-7.35;3.995e-05;0.499909;433;TFL;8924667.0
65336.4;10815966.0;vtorrent;1512549553;3115344.0;;vTorrent;0.1;-1.88;16.25;2.302e-05;0.288032;434;VTR;10815966.0
8935.15;16714020.0;social;1512549577;3051629.0;;Social;0.49;43576;-2.43;1.459e-05;0.182579;435;SCL;16714020.0
11396.5;3209032898856.0;paccoin;1512549551;3035193.0;;Paccoin;43647;-3.88;1.0;0;9.458e-07;436;PAC;3209032898856.0
118348.0;7632631.0;magi;1512549546;2967758.0;;Magi;16862;43680;28764;3.108e-05;0.388825;437;XMG;7632631.0
691762.0;600000.0;kolion;1512549577;2958156.0;;Kolion;0.79;-1.1;18.58;0.00039403;4.93026;438;KLN;1000000.0
135346.0;790917.0;vivo;1512549576;2921925.0;;VIVO;-6.0;19.96;13.58;0.00029526;3.69435;439;VIVO;1610917.0
112914.0;9206309.0;spreadcoin;1512549547;2879255.0;;SpreadCoin;-0.6;-8.61;42887;2.5e-05;0.312748;440;SPR;9206309.0
41507.3;2230999.0;draftcoin;1512549563;2707295.0;;DraftCoin;0.49;43470;22616;9.698e-05;1.21349;441;DFT;17418716.0
57782.4;108984600.0;yocoin;1512549561;2698284.0;336000000.0;Yocoin;0.56;-30.47;-9.71;1.98e-06;0.0247584;442;YOC;168494600.0
42278.9;5173400514.0;buzzcoin;1512549576;2681720.0;20000000000.0;BuzzCoin;-13.02;-10.44;-21.77;0;0.000518367;443;BUZZ;5173400514.0
38033.8;608771508.0;xgox;1512549580;2668361.0;;XGOX;-2.62;21732;43674;3.5e-07;0.00438319;444;XGOX;862186852.0
8144.83;373012479.0;cryptonite;1512549545;2653320.0;;Cryptonite;43466;-5.38;15.22;5.7e-07;0.00711322;445;XCN;373012479.0
2977.34;1070864659.0;hyperstake;1512549546;2639060.0;;HyperStake;43651;43625;47.52;0;0.00246442;446;HYP;1070864659.0
17677.3;60123682.0;flik;1512549579;2625613.0;600000000.0;FLiK;-5.36;-4.19;49.72;3.49e-06;0.0436702;447;FLIK;80000000.0
17694.6;18582933.0;publica;1512549588;2611385.0;;Publica;0.16;-4.99;-46.22;1.123e-05;0.140526;448;PBL;33787150.0
769.066;8000000.0;bowhead;1512549577;2565056.0;;Bowhead;12844;128.07;72.88;2.563e-05;0.320632;449;AHT;100000000.0
1528.11;836083750.0;audiocoin;1512549550;2558851.0;;AudioCoin;0.15;-1.42;26665;2.4e-07;0.00306052;450;ADC;836083750.0
3097.97;122175.0;altcoin-alt;1512549565;2556298.0;;Altcoin;0.42;31898;43489;0.00167222;20.9232;451;ALT;134063.0
8840.27;1448316.0;crave;1512549549;2514059.0;;Crave;0.33;30498;16041;0.00013873;1.73585;452;CRAVE;1448316.0
10147.6;8035193.0;woodcoin;1512549548;2513457.0;;Woodcoin;0.14;12936;-3.85;2.5e-05;0.312806;453;LOG;8035193.0
1756.04;6260570.0;smartbillions;1512549587;2506920.0;;SmartBillions;-0.12;0.05;-4.89;3.2e-05;0.40043;454;SMART;7852650.0
881.461;30000000.0;bitland;1512549556;2505210.0;;Bitland;47150;46753;;6.67e-06;0.083507;455;CADASTRAL;30000000.0
8739.54;5068914.0;starta;1512549572;2478968.0;;Starta;0.55;-8.88;-1.6;3.909e-05;0.489053;456;STA;5324245.0
13986.4;13225026.0;atlant;1512549582;2477246.0;54175041.0;ATLANT;-1.67;-17.53;21.59;1.497e-05;0.187315;457;ATL;54175041.0
2204.25;465952.0;ico-openledger;1512549556;2426448.0;;ICO OpenLedger;-0.6;0.79;;0.00041619;5.20751;458;ICOO;465952.0
13461.4;140080549.0;opus;1512549575;2420872.0;249308531.0;Opus;-24.31;-28.27;-30.67;1.38e-06;0.017282;459;OPT;249308531.0
65597.7;2674875.0;ellaism;1512549584;2399387.0;280000000.0;Ellaism;-2.0;-3.77;171.9;7.169e-05;0.897009;460;ELLA;2674875.0
26236.2;9842431.0;equitrader;1512549567;2393413.0;;EquiTrader;0.5;26755;-12.43;1.943e-05;0.243173;461;EQT;10942431.0
9801.96;117505568.0;worldcoin;1512549541;2362214.0;;WorldCoin;-5.66;-15.46;-10.57;1.61e-06;0.020103;462;WDC;117505568.0
30197.9;715868299.0;luckchain;1512549559;2349465.0;;LuckChain;-3.1;29.43;0.88;2.6e-07;0.00328198;463;BASH;715868299.0
2934.83;83444258.0;piplcoin;1512549587;2293165.0;7531907537.0;PiplCoin;0.24;-17.42;-11.3;2.2e-06;0.0274814;464;PIPL;7505026110.0
7743.39;15715900.0;zoin;1512549559;2209938.0;21000000.0;Zoin;-6.77;-2.53;44896;1.124e-05;0.140618;465;ZOI;15715900.0
15043.6;6190179.0;fantomcoin;1512549545;2168686.0;;Fantomcoin;42795;20059;-6.92;2.8e-05;0.350343;466;FCN;6190179.0
11799.1;1000812836.0;zennies;1512549566;2143971.0;;Zennies;0.53;31321;32540;1.7e-07;0.00214223;467;ZENI;1000812836.0
2525.43;19779401.0;chips;1512549578;2128362.0;21000000.0;CHIPS;-4.17;-1.54;-31.8;8.6e-06;0.107605;468;CHIPS;19779401.0
1111.4;2110317.0;anoncoin;1512549541;2112385.0;;Anoncoin;45078;81.13;122.7;0;1.00098;469;ANC;2110317.0
7516.77;129618048.0;dnotes;1512549543;2104025.0;;DNotes;0.53;28764;25.16;1.3e-06;0.0162325;470;NOTE;129618048.0
3198.24;60594811.0;cartaxi-token;1512549583;2047753.0;;CarTaxi Token;-0.39;41852;17.79;2.7e-06;0.0337942;471;CTX;80506222.0
146263.0;2000000.0;legends-room;1512549568;2011620.0;;Legends Room;20210;16103;11871;8.039e-05;1.00581;472;LGD;30000000.0
11610.2;36371825.0;megacoin;1512549541;1968429.0;42000000.0;Megacoin;-5.53;-26.51;-16.2;4.33e-06;0.0541196;473;MEC;36371825.0
9593.49;175528485782.0;xp;1512549557;1966358.0;;XP;-0.3;14.56;59.41;0;1.12025e-05;474;XP;233728949015.0
1376.26;50851160.0;visio;1512549570;1911587.0;;Visio;0.57;-18.12;0.85;0;0.0375918;475;VISIO;62851160.0
132621.0;1894171.0;bytecent;1512549550;1878253.0;;Bytecent;30437;43546;38.81;7.925e-05;0.991596;476;BYC;1894171.0
18528.2;2440436.0;sumokoin;1512549569;1875331.0;88888888.0;Sumokoin;-2.37;-0.02;-13.25;6.142e-05;0.768441;477;SUMO;11329325.0
6585.92;4464936.0;tracto;1512549582;1852564.0;;Tracto;25235;-8.2;-34.29;3.316e-05;0.414914;478;TRCT;70000000.0
16635.8;66610820.0;interstellar-holdings;1512549584;1842215.0;2000000000.0;Interstellar Holdings;-9.91;-1.36;34700;2.21e-06;0.0276564;479;HOLD;107665522.0
7108.14;6549339578.0;life;1512549581;1775657.0;100000000000.0;LIFE;-14.37;-1.86;43720;0;0.00027112;480;LIFE;100000000000.0
3153.61;23020335.0;janus;1512549562;1757027.0;;Janus;0.52;-37.62;60.17;6.1e-06;0.076325;481;JNS;25201489.0
14119.4;626100091.0;bitcoinz;1512549579;1722332.0;21000000000.0;BitcoinZ;-4.12;-2.97;-9.1;2.2e-07;0.00275089;482;BTCZ;626100091.0
4620.28;156913424.0;fastcoin;1512549541;1714562.0;165888000.0;Fastcoin;16984;29190;-3.55;8.7e-07;0.0109268;483;FST;156913424.0
10047.6;1182668.0;privatix;1512549584;1703621.0;;Privatix;0.7;0.64;-17.16;0.00011513;1.44049;484;PRIX;1275455.0
156113.0;12000000.0;eboostcoin;1512549568;1668132.0;99990000.0;eBoost;-1.47;-2.76;27120;1.111e-05;0.139011;485;EBST;99990001.0
5864.0;202000000.0;unity-ingot;1512549566;1584003.0;;Unity Ingot;0.46;46478;-11.0;6.3e-07;0.0078416;486;UNY;10000000000.0
2244.09;20803928384.0;espers;1512549562;1567418.0;50000000000.0;Espers;-0.01;-9.17;-29.09;0;7.53424e-05;487;ESP;20803928384.0
1242.91;9632680.0;wavesgo;1512549566;1563634.0;;WavesGo;0.74;-10.89;97.38;1.297e-05;0.162326;488;WGO;9633136.0
1231.53;17638681.0;flypme;1512549584;1558963.0;;FlypMe;0.29;13547;17.74;7.06e-06;0.0883832;489;FYP;35277363.0
20280.9;12481300.0;linx;1512549575;1552786.0;100000000.0;Linx;0.7;17288;35.81;9.94e-06;0.124409;490;LINX;13481300.0
197382.0;189729990.0;hicoin;1512549555;1543036.0;;HiCoin;41426;-7.49;100.72;6.5e-07;0.0081328;491;XHI;10000244678.0
166772.0;173711864.0;mutual-coin;1512549586;1523642.0;1000000000.0;Mutual Coin;-4.1;18.25;113.18;0;0.00877109;492;MUT;237788444.0
11134.1;107972766.0;signatum;1512549573;1518637.0;;Signatum;-2.73;33695;-4.8;1.12e-06;0.014065;493;SIGT;107972766.0
20706.5;85491418.0;condensate;1512549569;1515592.0;500000000.0;Condensate;27.56;40.6;-5.24;1.42e-06;0.017728;494;RAIN;85491418.0
47438.8;6003429666.0;linda;1512549572;1501020.0;50000000000.0;Linda;21.79;-12.01;79.58;0;0.000250027;495;LINDA;6003429666.0
47523.7;2630953.0;monacocoin;1512549575;1488564.0;;MonacoCoin;34912;73.64;66.87;4.522e-05;0.565789;496;XMCC;9630953.0
5399.26;850000.0;fundyourselfnow;1512549575;1476714.0;;FundYourselfNow;0.01;-9.09;-25.54;0.00013885;1.73731;497;FYN;12500000.0
39635.2;1948267.0;denarius-dnr;1512549572;1457701.0;10000000.0;Denarius;-1.09;30348;119.96;5.98e-05;0.748204;498;DNR;1948267.0
528110.0;63993275.0;petrodollar;1512549559;1445051.0;;PetroDollar;20821;-76.55;542.96;1.8e-06;0.0225813;499;XPD;63993275.0
89892.8;1673383.0;influxcoin;1512549551;1439461.0;;Influxcoin;0.68;43527;19845;6.875e-05;0.86021;500;INFX;1673383.0
652.188;16822736.0;monster-byte;1512549575;1435775.0;;Monster Byte;0.7;30.46;77.93;6.82e-06;0.0853473;501;MBI;40000000.0
20590.7;169598616.0;bitcurrency;1512549559;1421737.0;;Bitcurrency;-21.54;-40.9;312.36;6.7e-07;0.00838295;502;BTCR;169598616.0
4369.51;2700000.0;royal-kingdom-coin;1512549580;1421650.0;;Royal Kingdom Coin;-0.17;-29.21;-39.42;4.208e-05;0.526537;503;RKC;15000000.0
11311.8;167164237.0;zetacoin;1512549541;1383338.0;;Zetacoin;0.5;24016;43508;6.6e-07;0.00827532;504;ZET;167164237.0
657.036;47503.0;link-platform;1512549574;1378829.0;;Link Platform;-0.07;36.29;94.74;0.0023198;29.026;505;LNK;47503.0
3673.68;23664689000.0;1337coin;1512549551;1369097.0;;1337;0.5;43803;-29.59;0;5.7854e-05;506;1337;26467042115.0
8080.59;900000.0;giga-watt-token;1512549578;1356516.0;;Giga Watt Token;-0.12;-6.29;-6.7;0.00012046;1.50724;507;WTT;10800000.0
45511.9;88183483.0;skincoin;1512549572;1344542.0;;SkinCoin;17958;24016;-14.24;1.22e-06;0.0152471;508;SKIN;488183483.0
1421.62;10424315.0;kekcoin;1512549573;1339535.0;21000000.0;KekCoin;-0.53;47423;43646;1.027e-05;0.128501;509;KEK;11424315.0
133069.0;3714372.0;magnet;1512549586;1330120.0;;Magnet;-18.44;-22.9;-18.32;2.862e-05;0.358101;510;MAG;3964372.0
7397.46;3497651262.0;ufo-coin;1512549543;1312906.0;4000000000.0;UFO Coin;0.54;11475;76.23;0;0.000375368;511;UFO;3497651262.0
2240.62;97415544.0;canada-ecoin;1512549544;1302105.0;;Canada eCoin;0.5;-0.7;39.42;1.07e-06;0.0133665;512;CDN;97415544.0
6668.12;43622941.0;adzcoin;1512549562;1296941.0;84000000.0;Adzcoin;43498;-3.42;-5.49;2.38e-06;0.0297307;513;ADZ;43622941.0
24662.8;24581564.0;arcticcoin;1512549559;1275358.0;;ArcticCoin;-0.64;-2.55;-10.51;4.15e-06;0.0518827;514;ARC;24581564.0
16559.3;10217152.0;roulettetoken;1512549568;1269032.0;;RouletteToken;0.72;22767;17319;9.93e-06;0.124206;515;RLT;10217875.0
16372.6;10000000.0;miners-reward-token;1512549569;1268930.0;;Miners' Reward Token;32143;-1.25;14489;1.014e-05;0.126893;516;MRT;10000000.0
518.956;1420858063.0;dinastycoin;1512549569;1252233.0;;Dinastycoin;0.54;14062;43.57;0;0.000881322;517;DCY;1420858063.0
6160.94;36971158455.0;zeitcoin;1512549544;1247862.0;;Zeitcoin;15797;-24.9;-70.27;0;3.37523e-05;518;ZEIT;36971158455.0
2276.7;1979224.0;remicoin;1512549570;1233492.0;84000000.0;Remicoin;0.54;33.23;-28.35;4.981e-05;0.62322;519;RMC;84000000.0
9957.59;271654424.0;intensecoin;1512549588;1223643.0;999481516.0;IntenseCoin;43659;43675;43.56;3.6e-07;0.00450441;520;ITNS;271654424.0
1041.22;41004200.0;neverdie;1512549573;1217612.0;;NEVERDIE;-0.12;-8.33;-27.82;2.37e-06;0.0296948;521;NDC;400000000.0
744.774;18379419.0;insanecoin-insn;1512549567;1199053.0;30000000.0;InsaneCoin;0.67;19.62;43584;5.21e-06;0.0652389;522;INSN;18629419.0
2609.2;1132897.0;growers-international;1512549575;1198174.0;;Growers International;-0.27;-4.1;13.33;8.453e-05;1.05762;523;GRWI;1132897.0
7764.28;4984767.0;bata;1512549550;1193333.0;;Bata;0.79;43478;21.61;1.913e-05;0.239396;524;BTA;4984767.0
16422.2;2783141.0;pure;1512549585;1182949.0;20000000.0;Pure;0.54;44682;17.38;3.397e-05;0.425041;525;PURE;3892420.0
4886800.0;2278150.0;unbreakablecoin;1512549546;1160430.0;;UnbreakableCoin;22647;-18.66;50.73;4.071e-05;0.509374;526;UNB;2278150.0
43549.7;17411399.0;digitalprice;1512549546;1142639.0;;DigitalPrice;0.53;23.0;82.22;5.24e-06;0.0656259;527;DP;24911400.0
4361.88;46785866.0;unitus;1512549547;1142310.0;;Unitus;-8.27;35431;43557;1.95e-06;0.0244157;528;UIS;46785866.0
38880.9;616471.0;solaris;1512549564;1139737.0;;Solaris;0.54;46.36;49.46;0.00014776;1.84881;529;XLR;972117.0
63822.7;9746595.0;alqo;1512549585;1132857.0;;ALQO;34455;25.79;135.8;9.29e-06;0.116231;530;ALQO;9746595.0
3233.35;25782480.0;elementrem;1512549557;1129090.0;;Elementrem;0.54;-6.98;46.77;3.5e-06;0.0437929;531;ELE;25782480.0
6968.27;21268092.0;britcoin;1512549546;1125812.0;;BritCoin;111.38;223.31;272.18;4.23e-06;0.0529343;532;BRIT;21268092.0
3279.96;3593608641.0;greencoin;1512549547;1120534.0;;Greencoin;-6.01;-15.09;20.51;0;0.000311813;533;GRE;3593608641.0
1050.23;6226994.0;mao-zedong;1512549573;1119620.0;;Mao Zedong;0.51;33.66;43.19;1.437e-05;0.179801;534;MAO;6226994.0
957.115;5905608.0;bitradio;1512549572;1118977.0;;Bitradio;0.54;-9.16;25.58;1.514e-05;0.189477;535;BRO;10905611.0
1550.58;15392009291.0;carboncoin;1512549545;1116676.0;;Carboncoin;-7.53;-23.02;96.85;0;7.25491e-05;536;CARBON;15392009291.0
11596.3;50000000.0;newbium;1512549557;1116675.0;;Newbium;0.06;163.02;206.07;1.78e-06;0.0223335;537;NEWB;100000000.0
2860.84;4551946.0;footy-cash;1512549553;1115391.0;;Footy Cash;0.52;35.87;-5.48;1.958e-05;0.245036;538;XFT;4551946.0
3339.3;33356077.0;renos;1512549563;1102759.0;;Renos;0.43;20729;-4.87;2.64e-06;0.0330602;539;RNS;33356077.0
3053.39;42.0;42-coin;1512549542;1096397.0;;42-coin;0.67;36069;24.86;2.08633;26104.7;540;42;42.0
2489.42;170941.0;accelerator-network;1512549586;1082216.0;;Accelerator Network;-0.12;-4.57;14336;0.00050598;6.33092;541;ACC;271818.0
400467.0;1990045.0;capricoin;1512549550;1076720.0;;Capricoin;13636;43484;41.12;4.324e-05;0.541053;542;CPC;200995023.0
4647.32;44632255.0;ultracoin;1512549543;1073067.0;;UltraCoin;0.51;-18.31;-22.98;1.92e-06;0.0240424;543;UTC;44632255.0
31211.2;3562111.0;cryptocarbon;1512549561;1064369.0;70000000.0;CryptoCarbon;0.18;19.25;26.72;2.388e-05;0.298803;544;CCRB;70000000.0
4980.77;147896135000.0;gcoin;1512549547;1060269.0;;GCoin;0.25;-10.87;43617;0;7.169e-06;545;GCN;147896135000.0
2523.83;6731528.0;qvolta;1512549583;1060034.0;;Qvolta;-0.12;43651;-29.7;1.259e-05;0.157473;546;QVT;10096722.0
835.707;32514916898.0;pandacoin-pnd;1512549543;1020077.0;;Pandacoin;-7.32;17.46;35.71;0;3.13726e-05;547;PND;32514916898.0
1944.43;101631122.0;fuelcoin;1512549545;1017307.0;;FuelCoin;;112.59;143.75;0;0.0100098;548;FC2;101631122.0
1463.16;33838163535.0;inflationcoin;1512549560;1004506.0;;InflationCoin;0.82;52.12;165.15;0;2.96856e-05;549;IFLT;33838163535.0
11598.3;1208655320.0;fujicoin;1512549549;1003313.0;;FujiCoin;18749;19.42;27.15;0;0.000830107;550;FJC;1208655320.0
8865.88;17782702.0;unify;1512549573;995348.0;19276800.0;Unify;14277;42036;36.21;4.47e-06;0.0559728;551;UNIFY;17782702.0
1745.2;14897404514.0;litedoge;1512549549;984234.0;;LiteDoge;0.01;43622;43650;0;6.60675e-05;552;LDOGE;14897404514.0
6983.86;12529747.0;trackr;1512549579;972630.0;;CryptoInsight;-0.12;-8.3;23012;6.2e-06;0.0776257;553;TKR;12529747.0
927.185;15143716.0;opal;1512549547;964125.0;;Opal;0.54;41.8;63.87;5.09e-06;0.063665;554;OPAL;15143716.0
115799.0;90000000.0;eltcoin;1512549582;958770.0;;ELTCOIN;30895;43691;15158;8.5e-07;0.010653;555;ELTCOIN;100000000.0
17265.7;1574741156.0;erc20;1512549584;949404.0;;ERC20;-0.12;-8.34;545.73;0;0.000602895;556;ERC20;1693691126.0
1759940.0;960923.0;nubits;1512549546;946355.0;;NuBits;42036;-1.77;-2.2;7.871e-05;0.98484;557;USNBT;2341519.0
11681.9;1594966.0;minereum;1512549567;931983.0;;Minereum;-0.18;-4.22;43650;4.67e-05;0.584328;558;MNE;1594966.0
5117.85;4500000.0;starcredits;1512549576;930164.0;20000000.0;StarCredits;0.54;0.9;30468;1.652e-05;0.206703;559;STRC;20000000.0
4160.71;35347.0;bitbar;1512549541;927775.0;;BitBar;0.46;0.78;29.91;0.00209773;26.2473;560;BTB;35347.0
4241.63;61117229.0;maxcoin;1512549542;925303.0;;MaxCoin;-1.12;43529;30895;1.21e-06;0.0151398;561;MAX;61117229.0
17841.0;2149688.0;xios;1512549581;894862.0;21000000.0;Xios;16469;-5.48;43521;3.327e-05;0.416275;562;XIOS;2149688.0
3724.1;62444082.0;phoenixcoin;1512549541;890234.0;;Phoenixcoin;0.53;21.55;-5.96;1.14e-06;0.0142565;563;PXC;62444082.0
937.722;20223950.0;machinecoin;1512549555;890210.0;;Machinecoin;14001;-1.65;33.27;3.52e-06;0.0440176;564;MAC;20223950.0
1650.38;3284266.0;btsr;1512549553;888650.0;;BTSR;20515;16.32;;2.163e-05;0.270578;565;BTSR;3284266.0
4391.93;1991680.0;zero;1512549564;884792.0;;Zero;-3.54;-6.52;79.43;3.55e-05;0.444244;566;ZER;1991680.0
2504.6;10000000.0;inpay;1512549566;875858.0;;InPay;0.51;;-17.71;0;0.0875858;567;INPAY;10000000.0
2286.68;5956884.0;tagcoin;1512549541;873392.0;;TagCoin;0.54;42217;71.07;1.172e-05;0.146619;568;TAG;5956884.0
1011.79;24700248.0;kobocoin;1512549547;856437.0;;Kobocoin;15.99;21.68;43516;2.77e-06;0.0346732;569;KOBO;24700248.0
3371.45;7292973.0;moin;1512549554;855400.0;;Moin;-0.43;27791;12754;9.37e-06;0.117291;570;MOIN;7292973.0
1134.09;1349573390.0;mazacoin;1512549544;845844.0;;MazaCoin;0.51;-3.21;-3.01;0;0.000626749;571;MZC;1349573390.0
580.158;4773.0;sovereign-hero;1512549572;835919.0;;Sovereign Hero;15036;35855;;0.0139971;175.135;572;HERO;4773.0
1577.49;75000000.0;bitpark-coin;1512549561;834983.0;;Bitpark Coin;0.53;15158;-2.24;8.9e-07;0.0111331;573;BPC;100000000.0
